Date,Area Name,Electric,Plug-In Hybrid*,Hybrid,All Hybrids,Gas,Diesel,Electric: Difference,Plug-In Hybrid*: Difference,Hybrid: Difference,All Hybrids: Difference,Gas: Difference,Diesel: Difference,Year,Month
2019-07-01 00:00:00,Rockingham County,14,36,604,640,77510,4729,1,-1,12,11,99,20,2019,07
2019-07-01 00:00:00,Warren County,12,10,114,124,16641,899,0,0,0,0,-4,7,2019,07
2019-09-01 00:00:00,Burke County,28,32,710,742,73127,4326,2,-1,6,5,73,10,2019,09
2019-09-01 00:00:00,Caldwell County,24,32,578,610,70994,4674,-1,2,-4,-2,-95,35,2019,09
2019-09-01 00:00:00,Camden County,3,7,108,115,9106,809,1,1,2,3,-56,4,2019,09
2019-09-01 00:00:00,Harnett County,45,71,1011,1082,91515,5445,0,0,-8,-8,-72,2,2019,09
2019-09-01 00:00:00,Hertford County,1,2,87,89,16866,1357,0,0,2,2,-81,-21,2019,09
2019-09-01 00:00:00,Johnston County,96,138,1892,2030,154458,9242,7,1,8,9,16,9,2019,09
2019-09-01 00:00:00,McDowell County,13,20,337,357,39711,2486,2,0,-2,-2,-48,-13,2019,09
2019-09-01 00:00:00,Transylvania County,36,26,595,621,28140,2126,1,1,4,5,-67,12,2019,09
2019-09-01 00:00:00,Tyrrell County,,1,27,28,2674,280,,0,-1,-1,-26,-13,2019,09
2019-02-01 00:00:00,Ashe County,10,11,194,205,25099,2365,0,0,6,6,66,0,2019,02
2019-02-01 00:00:00,Cabarrus County,144,126,2174,2300,154537,8441,3,6,3,9,436,-11,2019,02
2019-02-01 00:00:00,Duplin County,7,9,241,250,44215,3600,0,0,0,0,255,0,2019,02
2019-02-01 00:00:00,Moore County,65,81,1647,1728,79517,10896,0,1,-18,-17,401,-202,2019,02
2019-02-01 00:00:00,New Hanover County,183,143,3075,3218,152176,6658,-1,6,-1,5,529,15,2019,02
2019-02-01 00:00:00,Richmond County,4,5,202,207,35006,1711,0,1,-3,-2,222,11,2019,02
2019-02-01 00:00:00,Surry County,11,20,533,553,63931,9156,0,-1,2,1,302,-572,2019,02
2019-02-01 00:00:00,Wake County,2297,1448,20806,22254,765955,31712,39,26,156,182,4195,-20,2019,02
2019-03-01 00:00:00,Alamance County,82,93,1688,1781,127216,6634,-1,6,23,29,1812,91,2019,03
2019-03-01 00:00:00,Caswell County,2,6,154,160,20907,1243,0,1,1,2,240,16,2019,03
2019-03-01 00:00:00,Edgecombe County,4,6,194,200,35730,1567,1,-1,4,3,673,5,2019,03
2019-03-01 00:00:00,Greene County,1,2,98,100,14881,1074,0,0,0,0,214,16,2019,03
2019-03-01 00:00:00,Harnett County,34,59,966,1025,89568,5356,1,1,17,18,1461,63,2019,03
2019-03-01 00:00:00,Pasquotank County,8,15,303,318,29338,1838,0,1,2,3,275,23,2019,03
2019-03-01 00:00:00,Transylvania County,33,18,586,604,28061,2066,3,-2,5,3,319,32,2019,03
2019-03-01 00:00:00,Vance County,10,9,226,235,35109,1583,-1,0,7,7,528,8,2019,03
2019-11-01 00:00:00,Chowan County,8,3,130,133,11360,949,0,0,0,0,-25,-13,2019,11
2019-11-01 00:00:00,Graham County,,2,48,50,6928,912,,0,1,1,-6,1,2019,11
2019-11-01 00:00:00,Halifax County,9,8,263,271,42519,2055,0,0,3,3,-114,-18,2019,11
2019-11-01 00:00:00,Mitchell County,6,6,127,133,14562,1145,0,1,-7,-6,-25,0,2019,11
2019-11-01 00:00:00,Moore County,88,84,1703,1787,81975,11868,1,0,-2,-2,-135,21,2019,11
2019-11-01 00:00:00,Orange County,620,417,5130,5547,91603,3878,5,-1,-1,-2,-236,-2,2019,11
2019-11-01 00:00:00,Rockingham County,16,40,616,656,77829,4796,-1,1,7,8,-116,-3,2019,11
2019-11-01 00:00:00,Stanly County,17,31,367,398,53257,4447,1,1,5,6,-90,1,2019,11
2020-12-01 00:00:00,Alexander County,14,22,306,328,33595,2729,2,1,4,5,23,13,2020,12
2020-12-01 00:00:00,Chatham County,357,175,2081,2256,64098,4337,15,1,17,18,278,70,2020,12
2020-12-01 00:00:00,Cleveland County,32,21,654,675,81287,5240,1,-2,3,1,48,12,2020,12
2020-12-01 00:00:00,Hyde County,3,1,25,26,3498,515,0,,1,2,-17,1,2020,12
2020-12-01 00:00:00,Iredell County,243,139,2000,2139,147839,10219,10,4,10,14,464,43,2020,12
2020-12-01 00:00:00,Pasquotank County,12,19,323,342,29642,1860,1,-1,-1,-2,67,-2,2020,12
2020-12-01 00:00:00,Person County,14,13,352,365,36913,2437,1,0,8,8,-4,6,2020,12
2020-12-01 00:00:00,Polk County,16,18,391,409,17894,1725,2,2,6,8,45,15,2020,12
2020-12-01 00:00:00,Rowan County,72,79,1209,1288,112148,9887,0,3,-4,-1,89,53,2020,12
2020-12-01 00:00:00,Sampson County,8,11,300,311,53173,4605,0,0,13,13,43,18,2020,12
2020-12-01 00:00:00,Stanly County,21,32,389,421,52960,4529,1,1,4,5,5,-16,2020,12
2020-12-01 00:00:00,Vance County,19,14,268,282,34471,1718,0,0,-5,-5,-108,7,2020,12
2020-12-01 00:00:00,Wake County,4337,1839,22570,24409,758076,33489,122,30,277,307,1574,111,2020,12
2020-12-01 00:00:00,Wilkes County,16,15,602,617,61849,4787,2,-1,1,0,164,48,2020,12
2021-08-31 00:00:00,Alexander County,20,21,321,342,34542,2827,0,0,1,1,24,20,2021,08
2021-08-31 00:00:00,Beaufort County,38,15,508,523,40336,3414,1,0,13,13,10,5,2021,08
2021-08-31 00:00:00,Caswell County,7,10,212,222,21259,1458,0,0,6,6,22,-5,2021,08
2021-08-31 00:00:00,Cleveland County,49,33,707,740,83565,5460,2,3,0,3,46,24,2021,08
2021-08-31 00:00:00,Columbus County,9,9,284,293,43145,3065,3,-1,1,0,-68,24,2021,08
2021-08-31 00:00:00,Durham County,1313,640,8264,8904,200146,6547,46,15,99,114,-232,35,2021,08
2021-08-31 00:00:00,Hoke County,30,21,470,491,39798,2322,1,0,8,8,114,30,2021,08
2021-08-31 00:00:00,Johnston County,255,178,2358,2536,163894,10445,15,0,40,40,357,29,2021,08
2021-08-31 00:00:00,Madison County,34,19,340,359,21034,2028,-1,2,4,6,-64,3,2021,08
2021-08-31 00:00:00,Nash County,48,34,729,763,79111,5475,1,3,2,5,6,43,2021,08
2021-08-31 00:00:00,New Hanover County,554,252,3652,3904,158902,7533,23,12,32,44,173,76,2021,08
2021-08-31 00:00:00,Person County,22,14,393,407,37669,2521,0,-1,5,4,-55,-14,2021,08
2021-08-31 00:00:00,Stokes County,21,25,429,454,44668,3355,1,-2,12,10,47,22,2021,08
2021-08-31 00:00:00,Surry County,46,37,626,663,67372,10076,3,0,8,8,6,51,2021,08
2021-08-31 00:00:00,Warren County,16,14,136,150,16825,1069,0,-2,1,-1,-25,7,2021,08
2021-08-31 00:00:00,Washington County,2,3,57,60,9403,679,0,0,-2,-2,-32,4,2021,08
2021-12-31 00:00:00,Brunswick County,266,170,2532,2702,125562,5708,16,3,43,46,455,48,2021,12
2021-12-31 00:00:00,Buncombe County,1112,713,7096,7809,198465,12906,54,18,62,80,-114,-55,2021,12
2021-12-31 00:00:00,Carteret County,123,68,941,1009,60413,4266,9,2,14,16,103,17,2021,12
2021-12-31 00:00:00,Catawba County,181,141,1880,2021,138980,10211,12,2,20,22,190,78,2021,12
2021-12-31 00:00:00,Chowan County,16,13,157,170,11888,973,0,0,6,6,4,1,2021,12
2021-12-31 00:00:00,Durham County,1519,710,8458,9168,199405,6604,64,22,76,98,81,37,2021,12
2021-12-31 00:00:00,Edgecombe County,24,15,266,281,37134,1711,0,0,13,13,-68,-27,2021,12
2021-12-31 00:00:00,Forsyth County,597,375,5607,5982,270801,14640,32,2,60,62,169,10,2021,12
2021-12-31 00:00:00,Henderson County,229,169,2283,2452,96611,6421,13,4,40,44,145,34,2021,12
2021-12-31 00:00:00,Johnston County,314,189,2496,2685,165202,10552,18,-1,48,47,356,26,2021,12
2021-12-31 00:00:00,Moore County,276,134,2089,2223,85750,12911,20,-1,41,40,377,287,2021,12
2021-12-31 00:00:00,Pender County,72,57,868,925,52165,3873,4,0,16,16,174,15,2021,12
2021-12-31 00:00:00,Robeson County,34,25,637,662,92715,5176,2,2,14,16,-77,37,2021,12
2021-12-31 00:00:00,Wake County,6679,2520,26046,28566,781910,35486,339,63,321,384,171,118,2021,12
2021-12-31 00:00:00,Washington County,3,3,55,58,9440,690,1,0,-1,-1,4,-8,2021,12
2021-01-31 00:00:00,Catawba County,112,102,1633,1735,136916,9654,2,1,8,9,510,56,2021,01
2021-01-31 00:00:00,Clay County,5,16,187,203,10152,858,1,1,2,3,73,12,2021,01
2021-01-31 00:00:00,Franklin County,48,49,702,751,53250,3432,2,1,9,10,353,27,2021,01
2021-01-31 00:00:00,Graham County,1,4,49,53,6918,885,0,1,0,1,27,9,2021,01
2021-01-31 00:00:00,Guilford County,707,380,7284,7664,356189,20231,35,7,50,57,1625,117,2021,01
2021-01-31 00:00:00,Lenoir County,27,16,341,357,42210,3253,4,-1,4,3,146,-8,2021,01
2021-01-31 00:00:00,Martin County,1,6,124,130,19055,1142,0,0,3,3,31,5,2021,01
2021-01-31 00:00:00,Orange County,836,423,5321,5744,89805,3939,18,7,43,50,363,6,2021,01
2021-01-31 00:00:00,Stokes County,10,19,391,410,43881,3220,1,0,6,6,227,5,2021,01
2021-01-31 00:00:00,Swain County,8,6,155,161,13274,1382,1,2,-2,0,-112,2,2021,01
2021-01-31 00:00:00,Transylvania County,55,26,609,635,27029,2175,0,0,-3,-3,-17,1,2021,01
2021-01-31 00:00:00,Tyrrell County,,2,22,24,2761,298,,0,0,0,6,6,2021,01
2021-01-31 00:00:00,Union County,549,204,2712,2916,179077,12509,29,-4,42,38,1008,148,2021,01
2021-01-31 00:00:00,Warren County,14,12,119,131,16632,1010,1,1,-2,-1,119,12,2021,01
2018-12-31 00:00:00,Avery County,10,4,107,111,15148,1538,-1,0,-2,-2,-54,-9,2018,12
2018-12-31 00:00:00,Beaufort County,18,9,439,448,38779,2957,2,1,-5,-4,-92,-13,2018,12
2018-12-31 00:00:00,Burke County,22,29,635,664,70141,4125,2,1,-8,-7,221,14,2018,12
2018-12-31 00:00:00,Carteret County,36,42,764,806,56174,3517,3,2,-4,-2,186,4,2018,12
2018-12-31 00:00:00,Clay County,3,8,151,159,9487,816,0,0,4,4,6,0,2018,12
2018-12-31 00:00:00,Guilford County,298,300,6743,7043,359968,19773,35,3,13,16,-2862,56,2018,12
2018-12-31 00:00:00,Hoke County,8,18,361,379,36619,1861,0,0,1,1,-126,-1,2018,12
2018-12-31 00:00:00,Iredell County,100,115,1823,1938,143017,10198,8,-1,10,9,-126,6,2018,12
2018-12-31 00:00:00,McDowell County,10,21,311,332,38525,2413,2,2,0,2,-73,8,2018,12
2018-12-31 00:00:00,Mitchell County,4,7,126,133,14272,1093,1,0,0,0,-31,13,2018,12
2018-12-31 00:00:00,Moore County,61,78,1649,1727,78497,9517,5,2,7,9,374,152,2018,12
2018-12-31 00:00:00,Richmond County,4,5,197,202,34647,1686,0,0,2,2,8,-8,2018,12
2018-12-31 00:00:00,Rutherford County,13,24,514,538,52623,3609,1,0,-1,-1,174,10,2018,12
2021-05-31 00:00:00,Avery County,15,2,139,141,15935,1643,0,0,-2,-2,98,6,2021,05
2021-05-31 00:00:00,Buncombe County,854,565,6740,7305,200489,12636,37,25,71,96,843,115,2021,05
2021-05-31 00:00:00,Caswell County,6,11,200,211,21256,1438,0,0,5,5,-27,-27,2021,05
2021-05-31 00:00:00,Clay County,6,14,186,200,10430,885,0,0,0,0,43,-2,2021,05
2021-05-31 00:00:00,Cleveland County,38,26,700,726,83628,5426,2,2,7,9,121,32,2021,05
2021-05-31 00:00:00,Duplin County,13,13,291,304,45541,4024,0,0,6,6,147,32,2021,05
2021-05-31 00:00:00,Gates County,5,4,77,81,9924,849,0,-1,3,2,-9,8,2021,05
2021-05-31 00:00:00,Harnett County,104,99,1214,1313,96266,6041,2,9,28,37,429,74,2021,05
2021-05-31 00:00:00,Pasquotank County,17,25,350,375,30414,1939,0,0,6,6,150,8,2021,05
2021-05-31 00:00:00,Scotland County,9,6,190,196,25050,981,-1,-1,1,0,160,7,2021,05
2021-05-31 00:00:00,Stanly County,27,36,417,453,54269,4677,3,1,9,10,115,45,2021,05
2021-05-31 00:00:00,Transylvania County,60,35,623,658,27285,2227,4,1,6,7,24,4,2021,05
2021-05-31 00:00:00,Wayne County,59,36,861,897,92656,5029,4,1,12,13,497,13,2021,05
2020-01-31 00:00:00,Alamance County,118,100,1812,1912,129979,6912,4,-1,32,31,830,54,2020,01
2020-01-31 00:00:00,Avery County,10,3,116,119,15670,1577,0,0,-2,-2,62,13,2020,01
2020-01-31 00:00:00,Bladen County,6,4,166,170,27257,1869,1,0,0,0,214,7,2020,01
2020-01-31 00:00:00,Catawba County,94,100,1590,1690,137380,9560,-1,1,19,20,648,73,2020,01
2020-01-31 00:00:00,Chatham County,265,163,2097,2260,64321,4197,5,2,14,16,397,22,2020,01
2020-01-31 00:00:00,Davie County,29,28,477,505,39363,3158,2,0,10,10,191,33,2020,01
2020-01-31 00:00:00,Duplin County,8,8,248,256,45062,3756,1,-1,0,-1,248,26,2020,01
2020-01-31 00:00:00,Iredell County,175,125,1876,2001,148714,10204,9,2,-1,1,1049,41,2020,01
2020-01-31 00:00:00,Martin County,1,6,119,125,19354,1186,0,2,1,3,114,-1,2020,01
2020-01-31 00:00:00,Moore County,98,86,1704,1790,82655,11920,10,1,-1,0,413,123,2020,01
2020-01-31 00:00:00,Rutherford County,18,28,547,575,55291,3881,1,0,7,7,263,42,2020,01
2020-01-31 00:00:00,Stanly County,19,31,376,407,53520,4479,2,1,6,7,120,49,2020,01
2020-01-31 00:00:00,Watauga County,43,28,589,617,36350,2938,0,1,12,13,222,36,2020,01
2021-02-28 00:00:00,Alleghany County,3,8,94,102,10704,1362,0,1,0,1,5,11,2021,02
2021-02-28 00:00:00,Anson County,2,1,88,89,18683,1472,0,0,0,0,28,-11,2021,02
2021-02-28 00:00:00,Cumberland County,199,183,2740,2923,211924,9041,1,-1,8,7,270,72,2021,02
2021-02-28 00:00:00,Lincoln County,87,71,781,852,72641,5390,8,4,-5,-1,151,-14,2021,02
2021-02-28 00:00:00,Madison County,28,16,305,321,20304,1972,-1,-1,7,6,23,-4,2021,02
2021-02-28 00:00:00,Mecklenburg County,2703,1172,14365,15537,709881,33725,30,-3,58,55,-700,72,2021,02
2021-02-28 00:00:00,Moore County,152,104,1801,1905,82920,12044,1,0,22,22,253,-166,2021,02
2021-02-28 00:00:00,Nash County,36,25,669,694,77247,5306,1,2,1,3,-15,15,2021,02
2021-02-28 00:00:00,Pamlico County,8,12,138,150,10780,897,0,0,2,2,-18,2,2021,02
2021-02-28 00:00:00,Pitt County,122,80,1691,1771,113574,5326,0,2,8,10,-12,18,2021,02
2021-02-28 00:00:00,Polk County,15,18,388,406,18014,1731,-1,0,5,5,59,-7,2021,02
2021-02-28 00:00:00,Yancey County,7,17,243,260,17818,1627,0,1,-2,-1,-6,13,2021,02
2021-06-30 00:00:00,Alexander County,18,22,318,340,34491,2810,-1,0,6,6,-140,-8,2021,06
2021-06-30 00:00:00,Catawba County,150,125,1776,1901,139211,9946,10,10,25,35,105,54,2021,06
2021-06-30 00:00:00,Chowan County,15,8,142,150,11862,984,-1,2,6,8,73,10,2021,06
2021-06-30 00:00:00,Clay County,7,16,187,203,10450,892,1,2,1,3,20,7,2021,06
2021-06-30 00:00:00,Dare County,62,52,608,660,35361,2657,-3,0,5,5,96,14,2021,06
2021-06-30 00:00:00,Lincoln County,115,79,865,944,74476,5602,5,1,13,14,121,44,2021,06
2021-06-30 00:00:00,Mitchell County,9,8,138,146,14712,1166,0,1,3,4,102,10,2021,06
2021-06-30 00:00:00,Northampton County,3,3,105,108,16917,1408,0,0,0,0,-39,15,2021,06
2021-06-30 00:00:00,Pitt County,144,103,1803,1906,116257,5469,10,10,19,29,77,20,2021,06
2021-06-30 00:00:00,Rutherford County,33,36,601,637,55988,4181,2,1,7,8,-74,27,2021,06
2021-06-30 00:00:00,Union County,662,249,2959,3208,183139,13090,21,16,64,80,445,108,2021,06
2021-11-30 00:00:00,Bladen County,12,4,178,182,27482,2083,1,0,-1,-1,6,4,2021,11
2021-11-30 00:00:00,Burke County,62,46,821,867,74749,4550,-2,0,3,3,-153,12,2021,11
2021-11-30 00:00:00,Durham County,1455,688,8382,9070,199324,6567,41,14,66,80,-457,6,2021,11
2021-11-30 00:00:00,Franklin County,65,53,794,847,55646,3670,3,0,4,4,20,3,2021,11
2021-11-30 00:00:00,Guilford County,978,479,8018,8497,362096,20740,20,2,54,56,-869,-21,2021,11
2021-11-30 00:00:00,Johnston County,296,190,2448,2638,164846,10526,11,12,40,52,127,4,2021,11
2021-11-30 00:00:00,Montgomery County,19,12,237,249,23485,1777,-1,0,-2,-2,-34,-8,2021,11
2021-11-30 00:00:00,Perquimans County,9,12,143,155,11695,998,2,0,3,3,3,6,2021,11
2021-11-30 00:00:00,Pitt County,175,118,1831,1949,115921,5634,4,11,21,32,-228,21,2021,11
2021-11-30 00:00:00,Yadkin County,21,14,324,338,36655,3362,3,0,6,6,-61,11,2021,11
2021-11-30 00:00:00,Yancey County,16,23,280,303,18269,1708,1,2,3,5,5,-13,2021,11
2021-10-31 00:00:00,Alleghany County,8,8,111,119,11168,1352,1,0,2,2,28,4,2021,10
2021-10-31 00:00:00,Catawba County,168,132,1840,1972,139068,10163,10,5,15,20,131,68,2021,10
2021-10-31 00:00:00,Chowan County,16,12,147,159,11893,971,-2,2,-2,0,18,-5,2021,10
2021-10-31 00:00:00,Cleveland County,55,36,721,757,83516,5476,0,2,5,7,50,14,2021,10
2021-10-31 00:00:00,Dare County,76,58,641,699,35459,2718,5,3,4,7,9,17,2021,10
2021-10-31 00:00:00,Henderson County,210,164,2221,2385,96678,6390,6,6,6,12,-64,71,2021,10
2021-10-31 00:00:00,McDowell County,47,26,406,432,40246,2755,2,1,1,2,-3,15,2021,10
2021-10-31 00:00:00,Mitchell County,13,10,148,158,14794,1178,-1,2,2,4,15,9,2021,10
2021-10-31 00:00:00,Yancey County,15,21,277,298,18264,1721,2,1,-1,0,55,26,2021,10
2021-09-30 00:00:00,Columbus County,9,9,284,293,43192,3067,0,0,0,0,47,2,2021,09
2021-09-30 00:00:00,Henderson County,204,158,2215,2373,96742,6319,9,9,18,27,17,13,2021,09
2021-09-30 00:00:00,Macon County,52,38,403,441,32561,2877,1,1,-6,-5,-5,-7,2021,09
2021-09-30 00:00:00,Martin County,1,5,129,134,19262,1175,0,0,-5,-5,-46,-26,2021,09
2021-09-30 00:00:00,Robeson County,29,18,614,632,92500,5098,2,1,-2,-1,118,25,2021,09
2021-09-30 00:00:00,Stanly County,36,42,413,455,54431,4768,5,-1,-2,-3,20,12,2021,09
2021-09-30 00:00:00,Stokes County,22,27,433,460,44724,3355,1,2,4,6,56,0,2021,09
2021-09-30 00:00:00,Washington County,2,3,56,59,9385,685,0,0,-1,-1,-18,6,2021,09
2021-09-30 00:00:00,Wilkes County,31,18,684,702,63257,4993,2,0,17,17,-18,3,2021,09
2021-04-30 00:00:00,Avery County,15,2,141,143,15837,1637,2,0,7,7,106,20,2021,04
2021-04-30 00:00:00,Cherokee County,13,23,239,262,25631,2044,1,-1,4,3,161,20,2021,04
2021-04-30 00:00:00,Gaston County,194,105,1856,1961,162694,9082,16,3,12,15,1055,0,2021,04
2021-04-30 00:00:00,Mitchell County,9,7,134,141,14568,1152,2,0,7,7,122,7,2021,04
2021-04-30 00:00:00,Randolph County,61,72,1268,1340,122236,9308,6,6,10,16,598,87,2021,04
2021-04-30 00:00:00,Richmond County,19,8,254,262,35153,1856,-1,0,2,2,195,13,2021,04
2021-04-30 00:00:00,Surry County,37,31,603,634,67145,9848,1,4,6,10,344,55,2021,04
2021-04-30 00:00:00,Washington County,2,3,60,63,9454,658,0,0,0,0,107,-4,2021,04
2021-03-31 00:00:00,Burke County,45,41,762,803,74522,4552,1,2,10,12,775,49,2021,03
2021-03-31 00:00:00,Caldwell County,47,45,638,683,72203,5023,4,3,17,20,847,54,2021,03
2021-03-31 00:00:00,Camden County,5,10,137,147,9415,893,0,2,0,2,76,5,2021,03
2021-03-31 00:00:00,Carteret County,82,54,854,908,59101,4134,4,2,27,29,461,42,2021,03
2021-03-31 00:00:00,Cherokee County,12,24,235,259,25471,2024,1,3,1,4,320,20,2021,03
2021-03-31 00:00:00,Duplin County,11,13,274,287,45188,3971,-1,0,7,7,534,56,2021,03
2021-03-31 00:00:00,Edgecombe County,17,12,241,253,37119,1655,-1,1,14,15,783,31,2021,03
2021-03-31 00:00:00,Forsyth County,412,280,5085,5365,269784,14005,26,6,110,116,3388,210,2021,03
2021-03-31 00:00:00,Halifax County,17,7,301,308,43293,2081,2,1,12,13,531,20,2021,03
2021-03-31 00:00:00,Henderson County,146,127,2083,2210,95497,6185,16,6,32,38,789,71,2021,03
2021-03-31 00:00:00,Hoke County,25,20,405,425,39151,2196,2,2,12,14,815,35,2021,03
2021-03-31 00:00:00,New Hanover County,429,203,3413,3616,156711,7361,32,10,55,65,1585,91,2021,03
2021-03-31 00:00:00,Northampton County,3,2,103,105,16784,1366,-1,1,3,4,190,9,2021,03
2021-03-31 00:00:00,Richmond County,20,8,252,260,34950,1843,0,0,10,10,485,14,2021,03
2021-03-31 00:00:00,Scotland County,9,7,187,194,24733,957,1,0,8,8,417,-3,2021,03
2021-03-31 00:00:00,Transylvania County,55,30,614,644,27216,2202,2,3,5,8,185,18,2021,03
2021-03-31 00:00:00,Tyrrell County,,2,24,26,2800,300,,0,2,2,27,-3,2021,03
2020-03-01 00:00:00,Bertie County,1,2,87,89,16021,1197,,-1,0,-1,84,-3,2020,03
2020-03-01 00:00:00,Caswell County,2,6,170,176,21119,1318,0,0,7,7,100,20,2020,03
2020-03-01 00:00:00,Chatham County,278,161,2108,2269,64515,4214,10,-2,6,4,91,19,2020,03
2020-03-01 00:00:00,Cumberland County,128,169,2593,2762,214226,8967,1,-1,24,23,1247,1,2020,03
2020-03-01 00:00:00,Davie County,28,26,480,506,39278,3165,-1,-2,0,-2,-42,9,2020,03
2020-03-01 00:00:00,Duplin County,7,10,250,260,45211,3761,-1,2,2,4,169,1,2020,03
2020-03-01 00:00:00,Durham County,818,526,7349,7875,199548,6083,27,13,45,58,174,-3,2020,03
2020-03-01 00:00:00,Forsyth County,278,237,4934,5171,272062,13698,11,6,35,41,578,-5,2020,03
2020-03-01 00:00:00,Johnston County,113,141,1966,2107,157241,9522,3,-4,26,22,381,42,2020,03
2020-03-01 00:00:00,Jones County,2,3,58,61,8488,626,0,0,1,1,-4,2,2020,03
2020-03-01 00:00:00,Martin County,1,5,118,123,19305,1187,0,-1,1,0,2,6,2020,03
2020-03-01 00:00:00,McDowell County,20,22,364,386,40041,2515,2,2,-1,1,100,11,2020,03
2020-03-01 00:00:00,Nash County,28,28,621,649,77459,5263,3,0,14,14,267,-8,2020,03
2020-03-01 00:00:00,Northampton County,2,,100,100,16808,1292,0,,3,3,31,-12,2020,03
2020-03-01 00:00:00,Onslow County,54,88,1561,1649,127678,6892,1,-3,-3,-6,276,43,2020,03
2020-03-01 00:00:00,Pamlico County,9,8,132,140,10781,881,2,0,2,2,-22,-1,2020,03
2020-03-01 00:00:00,Warren County,11,10,114,124,16787,925,1,0,1,1,46,7,2020,03
2020-06-01 00:00:00,Alexander County,9,23,305,328,33672,2662,0,1,8,9,-18,10,2020,06
2020-06-01 00:00:00,Caldwell County,31,35,583,618,70879,4846,4,1,-10,-9,-226,14,2020,06
2020-06-01 00:00:00,Camden County,3,7,125,132,9167,837,0,1,2,3,25,2,2020,06
2020-06-01 00:00:00,Chatham County,287,156,2059,2215,63119,4172,3,-3,-7,-10,-403,-18,2020,06
2020-06-01 00:00:00,Cherokee County,8,20,211,231,24798,1897,1,2,6,8,-40,17,2020,06
2020-06-01 00:00:00,Craven County,47,48,1060,1108,76039,4365,3,-4,-11,-15,-550,23,2020,06
2020-06-01 00:00:00,Graham County,,3,47,50,6944,889,,0,0,0,59,2,2020,06
2020-06-01 00:00:00,Haywood County,43,49,672,721,52988,3992,2,-2,3,1,-52,0,2020,06
2020-06-01 00:00:00,Hoke County,14,19,358,377,37353,2079,0,1,-6,-5,-151,23,2020,06
2020-06-01 00:00:00,Jackson County,15,33,428,461,29385,2549,0,-1,2,1,-9,9,2020,06
2020-06-01 00:00:00,Jones County,2,3,51,54,8301,631,0,0,-2,-2,-5,18,2020,06
2020-06-01 00:00:00,Person County,12,15,331,346,36765,2383,-1,1,-1,0,-201,-17,2020,06
2020-06-01 00:00:00,Polk County,12,17,366,383,17729,1678,-2,0,-1,-1,-26,-7,2020,06
2020-06-01 00:00:00,Rutherford County,19,31,557,588,54457,3889,-1,2,11,13,-52,44,2020,06
2020-06-01 00:00:00,Scotland County,5,6,160,166,23968,904,2,0,2,2,-36,7,2020,06
2020-06-01 00:00:00,Swain County,5,6,154,160,13389,1369,1,0,0,0,62,27,2020,06
2021-07-31 00:00:00,Alamance County,207,134,2045,2179,133181,7392,18,2,34,36,-22,34,2021,07
2021-07-31 00:00:00,Bladen County,8,5,179,184,27430,2032,2,2,1,3,32,16,2021,07
2021-07-31 00:00:00,Cabarrus County,446,186,2634,2820,164138,9563,20,4,39,43,365,45,2021,07
2021-07-31 00:00:00,Caldwell County,57,47,688,735,72581,5173,1,2,6,8,-1,83,2021,07
2021-07-31 00:00:00,Clay County,10,15,189,204,10515,890,3,-1,2,1,65,-2,2021,07
2021-07-31 00:00:00,Craven County,81,70,1226,1296,79367,4322,10,3,22,25,54,0,2021,07
2021-07-31 00:00:00,Granville County,60,43,604,647,50035,2758,3,3,5,8,130,12,2021,07
2021-07-31 00:00:00,Henderson County,188,145,2179,2324,96706,6311,15,4,26,30,59,3,2021,07
2021-07-31 00:00:00,Lincoln County,124,79,870,949,74577,5672,9,0,5,5,96,61,2021,07
2021-07-31 00:00:00,Pender County,65,52,803,855,51767,3783,6,2,12,14,191,33,2021,07
2021-07-31 00:00:00,Polk County,31,22,419,441,18370,1812,5,1,4,5,-43,14,2021,07
2021-07-31 00:00:00,Rockingham County,37,41,707,748,79466,4965,3,2,9,11,-44,-2,2021,07
2021-07-31 00:00:00,Wake County,5654,2177,24810,26987,783234,35025,226,61,273,334,1793,22,2021,07
2021-07-31 00:00:00,Watauga County,94,54,706,760,35876,2999,7,5,12,17,-20,-24,2021,07
2021-07-31 00:00:00,Yadkin County,17,15,302,317,36705,3295,2,1,-2,-1,-59,20,2021,07
2020-07-01 00:00:00,Cabarrus County,287,141,2282,2423,157562,8817,14,-1,12,11,-102,-16,2020,07
2020-07-01 00:00:00,Camden County,3,7,127,134,9160,841,0,0,2,2,-7,4,2020,07
2020-07-01 00:00:00,Chatham County,302,159,2050,2209,63251,4176,15,3,-9,-6,132,4,2020,07
